"","Manufacturer","Product","Gauge.Unit","Gauge","B..Tesla.","Frequency..Hz.","Temperature..C.","Loss..W.kg."
"2919","Posco","50PN470","mm",NA,1.2,60,NA,4.6926
"2920","Posco","50PN470","mm",NA,1.3,60,NA,5.0755
"2921","Posco","50PN470","mm",NA,1.4,60,NA,5.4651
"2922","Posco","50PN470","mm",NA,1.5,60,NA,5.8328
"2923","Posco","50PN470","mm",NA,1.6,60,NA,6.1131
"2924","Posco","50PN470","mm",NA,1.7,60,NA,6.3314
"2925","Posco","50PN470","mm",NA,1.8,60,NA,6.5264
"2926","Posco","50PN600","mm",NA,0,50,NA,0
"2927","Posco","50PN600","mm",NA,0.1,50,NA,0.0952
"2928","Posco","50PN600","mm",NA,0.2,50,NA,0.1905
"2929","Posco","50PN600","mm",NA,0.3,50,NA,0.4294
"2930","Posco","50PN600","mm",NA,0.4,50,NA,0.8599
"2931","Posco","50PN600","mm",NA,0.5,50,NA,1.3835
"2932","Posco","50PN600","mm",NA,0.6,50,NA,1.9843
"2933","Posco","50PN600","mm",NA,0.7,50,NA,2.3566
"2934","Posco","50PN600","mm",NA,0.8,50,NA,2.7507
"2935","Posco","50PN600","mm",NA,0.9,50,NA,3.2167
"2936","Posco","50PN600","mm",NA,1,50,NA,3.7292
"2937","Posco","50PN600","mm",NA,1.1,50,NA,4.0131
"2938","Posco","50PN600","mm",NA,1.2,50,NA,4.3105
"2939","Posco","50PN600","mm",NA,1.3,50,NA,4.6301
"2940","Posco","50PN600","mm",NA,1.4,50,NA,4.9388
"2941","Posco","50PN600","mm",NA,1.5,50,NA,5.2413
"2942","Posco","50PN600","mm",NA,1.6,50,NA,5.5492
"2943","Posco","50PN600","mm",NA,1.7,50,NA,5.8288
"2944","Posco","50PN600","mm",NA,1.8,50,NA,6.0354
"2945","Posco","50PN600","mm",NA,0,60,NA,0
"2946","Posco","50PN600","mm",NA,0.1,60,NA,0.1175
"2947","Posco","50PN600","mm",NA,0.2,60,NA,0.235
"2948","Posco","50PN600","mm",NA,0.3,60,NA,0.5374
"2949","Posco","50PN600","mm",NA,0.4,60,NA,1.0679
"2950","Posco","50PN600","mm",NA,0.5,60,NA,1.7019
"2951","Posco","50PN600","mm",NA,0.6,60,NA,2.5366
"2952","Posco","50PN600","mm",NA,0.7,60,NA,2.9938
"2953","Posco","50PN600","mm",NA,0.8,60,NA,3.4944
"2954","Posco","50PN600","mm",NA,0.9,60,NA,4.0533
"2955","Posco","50PN600","mm",NA,1,60,NA,4.7166
"2956","Posco","50PN600","mm",NA,1.1,60,NA,5.1031
"2957","Posco","50PN600","mm",NA,1.2,60,NA,5.5
"2958","Posco","50PN600","mm",NA,1.3,60,NA,5.8868
"2959","Posco","50PN600","mm",NA,1.4,60,NA,6.2212
"2960","Posco","50PN600","mm",NA,1.5,60,NA,6.5521
"2961","Posco","50PN600","mm",NA,1.6,60,NA,6.8777
"2962","Posco","50PN600","mm",NA,1.7,60,NA,7.1924
"2963","Posco","50PN600","mm",NA,1.8,60,NA,7.5037
"2964","Posco","50PN700","mm",NA,0,50,NA,0
"2965","Posco","50PN700","mm",NA,0.1,50,NA,0.1238
"2966","Posco","50PN700","mm",NA,0.2,50,NA,0.2475
"2967","Posco","50PN700","mm",NA,0.3,50,NA,0.572
"2968","Posco","50PN700","mm",NA,0.4,50,NA,1.1187
"2969","Posco","50PN700","mm",NA,0.5,50,NA,1.7651
"2970","Posco","50PN700","mm",NA,0.6,50,NA,2.5426
"2971","Posco","50PN700","mm",NA,0.7,50,NA,3.0005
"2972","Posco","50PN700","mm",NA,0.8,50,NA,3.5323
"2973","Posco","50PN700","mm",NA,0.9,50,NA,4.092
"2974","Posco","50PN700","mm",NA,1,50,NA,4.7968
"2975","Posco","50PN700","mm",NA,1.1,50,NA,5.1589
"2976","Posco","50PN700","mm",NA,1.2,50,NA,5.5309
"2977","Posco","50PN700","mm",NA,1.3,50,NA,5.9143
"2978","Posco","50PN700","mm",NA,1.4,50,NA,6.323
"2979","Posco","50PN700","mm",NA,1.5,50,NA,6.6826
"2980","Posco","50PN700","mm",NA,1.6,50,NA,7.0141
"2981","Posco","50PN700","mm",NA,1.7,50,NA,7.3339
"2982","Posco","50PN700","mm",NA,1.8,50,NA,7.6509
"2983","Posco","50PN700","mm",NA,0,60,NA,0
"2984","Posco","50PN700","mm",NA,0.1,60,NA,0.1532
"2985","Posco","50PN700","mm",NA,0.2,60,NA,0.3063
"2986","Posco","50PN700","mm",NA,0.3,60,NA,0.6956
"2987","Posco","50PN700","mm",NA,0.4,60,NA,1.3958
"2988","Posco","50PN700","mm",NA,0.5,60,NA,2.2189
"2989","Posco","50PN700","mm",NA,0.6,60,NA,3.199
"2990","Posco","50PN700","mm",NA,0.7,60,NA,3.8225
"2991","Posco","50PN700","mm",NA,0.8,60,NA,4.4597
"2992","Posco","50PN700","mm",NA,0.9,60,NA,5.1952
"2993","Posco","50PN700","mm",NA,1,60,NA,6.0877
"2994","Posco","50PN700","mm",NA,1.1,60,NA,6.5722
"2995","Posco","50PN700","mm",NA,1.2,60,NA,7.0571
"2996","Posco","50PN700","mm",NA,1.3,60,NA,7.5094
"2997","Posco","50PN700","mm",NA,1.4,60,NA,7.942
"2998","Posco","50PN700","mm",NA,1.5,60,NA,8.3409
"2999","Posco","50PN700","mm",NA,1.6,60,NA,8.7063
"3000","Posco","50PN700","mm",NA,1.7,60,NA,9.0561
"3001","Posco","50PN700","mm",NA,1.8,60,NA,9.4059
"3002","Posco","50PN800","mm",NA,0,50,NA,0
"3003","Posco","50PN800","mm",NA,0.1,50,NA,0.132
"3004","Posco","50PN800","mm",NA,0.2,50,NA,0.264
"3005","Posco","50PN800","mm",NA,0.3,50,NA,0.6221
"3006","Posco","50PN800","mm",NA,0.4,50,NA,1.2577
"3007","Posco","50PN800","mm",NA,0.5,50,NA,2.0021
"3008","Posco","50PN800","mm",NA,0.6,50,NA,2.9185
"3009","Posco","50PN800","mm",NA,0.7,50,NA,3.4217
"3010","Posco","50PN800","mm",NA,0.8,50,NA,4.0405
"3011","Posco","50PN800","mm",NA,0.9,50,NA,4.7014
"3012","Posco","50PN800","mm",NA,1,50,NA,5.4828
"3013","Posco","50PN800","mm",NA,1.1,50,NA,5.9407
"3014","Posco","50PN800","mm",NA,1.2,50,NA,6.4147
"3015","Posco","50PN800","mm",NA,1.3,50,NA,6.8787
"3016","Posco","50PN800","mm",NA,1.4,50,NA,7.3435
"3017","Posco","50PN800","mm",NA,1.5,50,NA,7.8099
"3018","Posco","50PN800","mm",NA,1.6,50,NA,8.2613
"3019","Posco","50PN800","mm",NA,1.7,50,NA,8.6903
"3020","Posco","50PN800","mm",NA,1.8,50,NA,9.0139
"3021","Posco","50PN800","mm",NA,0,60,NA,0
"3022","Posco","50PN800","mm",NA,0.1,60,NA,0.1699
"3023","Posco","50PN800","mm",NA,0.2,60,NA,0.3398
"3024","Posco","50PN800","mm",NA,0.3,60,NA,0.7669
"3025","Posco","50PN800","mm",NA,0.4,60,NA,1.5739
"3026","Posco","50PN800","mm",NA,0.5,60,NA,2.5408
"3027","Posco","50PN800","mm",NA,0.6,60,NA,3.6902
"3028","Posco","50PN800","mm",NA,0.7,60,NA,4.3739
"3029","Posco","50PN800","mm",NA,0.8,60,NA,5.1163
"3030","Posco","50PN800","mm",NA,0.9,60,NA,6.0088
"3031","Posco","50PN800","mm",NA,1,60,NA,7.0146
"3032","Posco","50PN800","mm",NA,1.1,60,NA,7.5659
"3033","Posco","50PN800","mm",NA,1.2,60,NA,8.1873
"3034","Posco","50PN800","mm",NA,1.3,60,NA,8.7359
"3035","Posco","50PN800","mm",NA,1.4,60,NA,9.2705
"3036","Posco","50PN800","mm",NA,1.5,60,NA,9.7944
"3037","Posco","50PN800","mm",NA,1.6,60,NA,10.3023
"3038","Posco","50PN800","mm",NA,1.7,60,NA,10.7831
"3039","Posco","50PN800","mm",NA,1.8,60,NA,11.264
"3040","WISCO","50WW1300","mm",NA,0,50,NA,0
"3041","WISCO","50WW1300","mm",NA,0.1,50,NA,0.03
"3042","WISCO","50WW1300","mm",NA,0.2,50,NA,0.16
"3043","WISCO","50WW1300","mm",NA,0.3,50,NA,0.34
"3044","WISCO","50WW1300","mm",NA,0.4,50,NA,0.57
"3045","WISCO","50WW1300","mm",NA,0.5,50,NA,0.82
"3046","WISCO","50WW1300","mm",NA,0.6,50,NA,1.1
"3047","WISCO","50WW1300","mm",NA,0.7,50,NA,1.41
"3048","WISCO","50WW1300","mm",NA,0.8,50,NA,1.75
"3049","WISCO","50WW1300","mm",NA,0.9,50,NA,2.12
"3050","WISCO","50WW1300","mm",NA,1,50,NA,2.53
"3051","WISCO","50WW1300","mm",NA,1.1,50,NA,3
"3052","WISCO","50WW1300","mm",NA,1.2,50,NA,3.51
"3053","WISCO","50WW1300","mm",NA,1.3,50,NA,4.08
"3054","WISCO","50WW1300","mm",NA,1.4,50,NA,4.73
"3055","WISCO","50WW1300","mm",NA,1.5,50,NA,5.49
"3056","WISCO","50WW1300","mm",NA,1.6,50,NA,6.3
"3057","WISCO","50WW1300","mm",NA,1.7,50,NA,7.06
"3058","WISCO","50WW1300","mm",NA,1.8,50,NA,7.86
"3059","WISCO","50WW270","mm",NA,0,50,NA,0
"3060","WISCO","50WW270","mm",NA,0.1,50,NA,0.02
"3061","WISCO","50WW270","mm",NA,0.2,50,NA,0.06
"3062","WISCO","50WW270","mm",NA,0.3,50,NA,0.12
"3063","WISCO","50WW270","mm",NA,0.4,50,NA,0.21
"3064","WISCO","50WW270","mm",NA,0.5,50,NA,0.3
"3065","WISCO","50WW270","mm",NA,0.6,50,NA,0.41
"3066","WISCO","50WW270","mm",NA,0.7,50,NA,0.53
"3067","WISCO","50WW270","mm",NA,0.8,50,NA,0.67
"3068","WISCO","50WW270","mm",NA,0.9,50,NA,0.81
"3069","WISCO","50WW270","mm",NA,1,50,NA,0.98
"3070","WISCO","50WW270","mm",NA,1.1,50,NA,1.17
"3071","WISCO","50WW270","mm",NA,1.2,50,NA,1.39
"3072","WISCO","50WW270","mm",NA,1.3,50,NA,1.66
"3073","WISCO","50WW270","mm",NA,1.4,50,NA,2.03
"3074","WISCO","50WW270","mm",NA,1.5,50,NA,2.36
"3075","WISCO","50WW270","mm",NA,1.6,50,NA,2.59
"3076","WISCO","50WW270","mm",NA,1.7,50,NA,2.88
"3077","WISCO","50WW270","mm",NA,1.8,50,NA,NA
"3078","WISCO","50WW350","mm",NA,0,50,NA,0
"3079","WISCO","50WW350","mm",NA,0.1,50,NA,0.01
"3080","WISCO","50WW350","mm",NA,0.2,50,NA,0.07
"3081","WISCO","50WW350","mm",NA,0.3,50,NA,0.14
"3082","WISCO","50WW350","mm",NA,0.4,50,NA,0.24
"3083","WISCO","50WW350","mm",NA,0.5,50,NA,0.415
"3084","WISCO","50WW350","mm",NA,0.6,50,NA,0.555
"3085","WISCO","50WW350","mm",NA,0.7,50,NA,0.713
"3086","WISCO","50WW350","mm",NA,0.8,50,NA,0.891
"3087","WISCO","50WW350","mm",NA,0.9,50,NA,1.09
"3088","WISCO","50WW350","mm",NA,1,50,NA,1.312
"3089","WISCO","50WW350","mm",NA,1.1,50,NA,1.567
"3090","WISCO","50WW350","mm",NA,1.2,50,NA,1.841
"3091","WISCO","50WW350","mm",NA,1.3,50,NA,2.144
"3092","WISCO","50WW350","mm",NA,1.4,50,NA,2.502
"3093","WISCO","50WW350","mm",NA,1.5,50,NA,2.95
"3094","WISCO","50WW350","mm",NA,1.6,50,NA,3.452
"3095","WISCO","50WW350","mm",NA,1.7,50,NA,3.874
"3096","WISCO","50WW350","mm",NA,1.8,50,NA,4.308
"3097","WISCO","50WW470","mm",NA,0,50,NA,0
"3098","WISCO","50WW470","mm",NA,0.1,50,NA,0.02
"3099","WISCO","50WW470","mm",NA,0.2,50,NA,0.08
"3100","WISCO","50WW470","mm",NA,0.3,50,NA,0.17
"3101","WISCO","50WW470","mm",NA,0.4,50,NA,0.28
"3102","WISCO","50WW470","mm",NA,0.5,50,NA,0.442
"3103","WISCO","50WW470","mm",NA,0.6,50,NA,0.6
"3104","WISCO","50WW470","mm",NA,0.7,50,NA,0.778
"3105","WISCO","50WW470","mm",NA,0.8,50,NA,0.975
"3106","WISCO","50WW470","mm",NA,0.9,50,NA,1.198
"3107","WISCO","50WW470","mm",NA,1,50,NA,1.442
"3108","WISCO","50WW470","mm",NA,1.1,50,NA,1.71
"3109","WISCO","50WW470","mm",NA,1.2,50,NA,2.007
"3110","WISCO","50WW470","mm",NA,1.3,50,NA,2.345
"3111","WISCO","50WW470","mm",NA,1.4,50,NA,2.748
"3112","WISCO","50WW470","mm",NA,1.5,50,NA,3.249
"3113","WISCO","50WW470","mm",NA,1.6,50,NA,3.808
"3114","WISCO","50WW470","mm",NA,1.7,50,NA,4.369
"3115","WISCO","50WW470","mm",NA,1.8,50,NA,4.91
"3116","WISCO","50WW600","mm",NA,0,50,NA,0
"3117","WISCO","50WW600","mm",NA,0.1,50,NA,0.02
"3118","WISCO","50WW600","mm",NA,0.2,50,NA,0.1
"3119","WISCO","50WW600","mm",NA,0.3,50,NA,0.22
"3120","WISCO","50WW600","mm",NA,0.4,50,NA,0.36
"3121","WISCO","50WW600","mm",NA,0.5,50,NA,0.53
"3122","WISCO","50WW600","mm",NA,0.6,50,NA,0.71
"3123","WISCO","50WW600","mm",NA,0.7,50,NA,0.92
"3124","WISCO","50WW600","mm",NA,0.8,50,NA,1.16
"3125","WISCO","50WW600","mm",NA,0.9,50,NA,1.42
"3126","WISCO","50WW600","mm",NA,1,50,NA,1.71
"3127","WISCO","50WW600","mm",NA,1.1,50,NA,2.04
"3128","WISCO","50WW600","mm",NA,1.2,50,NA,2.41
"3129","WISCO","50WW600","mm",NA,1.3,50,NA,2.83
"3130","WISCO","50WW600","mm",NA,1.4,50,NA,3.34
"3131","WISCO","50WW600","mm",NA,1.5,50,NA,3.95
"3132","WISCO","50WW600","mm",NA,1.6,50,NA,4.59
"3133","WISCO","50WW600","mm",NA,1.7,50,NA,5
"3134","WISCO","50WW600","mm",NA,1.8,50,NA,5.56
"3135","WISCO","50WW800","mm",NA,0,50,NA,0
"3136","WISCO","50WW800","mm",NA,0.1,50,NA,0.03
"3137","WISCO","50WW800","mm",NA,0.2,50,NA,0.14
"3138","WISCO","50WW800","mm",NA,0.3,50,NA,0.3
"3139","WISCO","50WW800","mm",NA,0.4,50,NA,0.48
"3140","WISCO","50WW800","mm",NA,0.5,50,NA,0.69
"3141","WISCO","50WW800","mm",NA,0.6,50,NA,0.93
"3142","WISCO","50WW800","mm",NA,0.7,50,NA,1.19
"3143","WISCO","50WW800","mm",NA,0.8,50,NA,1.48
"3144","WISCO","50WW800","mm",NA,0.9,50,NA,1.81
"3145","WISCO","50WW800","mm",NA,1,50,NA,2.16
"3146","WISCO","50WW800","mm",NA,1.1,50,NA,2.57
"3147","WISCO","50WW800","mm",NA,1.2,50,NA,3.02
"3148","WISCO","50WW800","mm",NA,1.3,50,NA,3.53
"3149","WISCO","50WW800","mm",NA,1.4,50,NA,4.13
"3150","WISCO","50WW800","mm",NA,1.5,50,NA,4.81
"3151","WISCO","50WW800","mm",NA,1.6,50,NA,5.53
"3152","WISCO","50WW800","mm",NA,1.7,50,NA,6.18
"3153","WISCO","50WW800","mm",NA,1.8,50,NA,6.87
"3154","Thyssenkrupp","5350H","mm",NA,0,50,NA,0
"3155","Thyssenkrupp","5350H","mm",NA,0.1,50,NA,0.08
"3156","Thyssenkrupp","5350H","mm",NA,0.2,50,NA,0.16
"3157","Thyssenkrupp","5350H","mm",NA,0.3,50,NA,0.24
"3158","Thyssenkrupp","5350H","mm",NA,0.4,50,NA,0.32
"3159","Thyssenkrupp","5350H","mm",NA,0.5,50,NA,0.5157
"3160","Thyssenkrupp","5350H","mm",NA,0.6,50,NA,0.7052
"3161","Thyssenkrupp","5350H","mm",NA,0.7,50,NA,0.9027
"3162","Thyssenkrupp","5350H","mm",NA,0.8,50,NA,1.1346
"3163","Thyssenkrupp","5350H","mm",NA,0.9,50,NA,1.3222
"3164","Thyssenkrupp","5350H","mm",NA,1,50,NA,1.5707
"3165","Thyssenkrupp","5350H","mm",0.35,1.1,50,NA,1.8663
"3166","Thyssenkrupp","5350H","mm",0.35,1.2,50,NA,2.1656
"3167","Thyssenkrupp","5350H","mm",0.35,1.3,50,NA,2.5505
"3168","Thyssenkrupp","5350H","mm",0.35,1.4,50,NA,2.9726
"3169","Thyssenkrupp","5350H","mm",0.35,1.5,50,NA,3.4643
"3170","Thyssenkrupp","5350H","mm",0.35,1.6,50,NA,4.1749
"3171","Thyssenkrupp","5350H","mm",0.35,1.7,50,NA,4.7944
"3172","Thyssenkrupp","5350H","mm",0.35,1.8,50,NA,5.616
"3173","China Steels","65CS1300","mm",0.35,0,100,NA,0
"3174","China Steels","65CS1300","mm",0.35,0.05,100,NA,0.0204
"3175","China Steels","65CS1300","mm",0.35,0.1,100,NA,0.0895
"3176","China Steels","65CS1300","mm",0.35,0.15,100,NA,0.2132
"3177","China Steels","65CS1300","mm",0.35,0.2,100,NA,0.3913
"3178","China Steels","65CS1300","mm",0.35,0.25,100,NA,0.5905
"3179","China Steels","65CS1300","mm",0.35,0.3,100,NA,0.8199
"3180","China Steels","65CS1300","mm",0.35,0.35,100,NA,1.0878
"3181","China Steels","65CS1300","mm",0.35,0.4,100,NA,1.3795
"3182","China Steels","65CS1300","mm",0.35,0.45,100,NA,1.7017
"3183","China Steels","65CS1300","mm",0.35,0.5,100,NA,2.0347
"3184","China Steels","65CS1300","mm",0.35,0.55,100,NA,2.4007
"3185","China Steels","65CS1300","mm",0.35,0.6,100,NA,2.7657
"3186","China Steels","65CS1300","mm",0.35,0.65,100,NA,3.1255
"3187","China Steels","65CS1300","mm",0.35,0.7,100,NA,3.4852
"3188","China Steels","65CS1300","mm",0.35,0.75,100,NA,3.8882
"3189","China Steels","65CS1300","mm",0.35,0.8,100,NA,4.4753
"3190","China Steels","65CS1300","mm",0.35,0.85,100,NA,5.06
"3191","China Steels","65CS1300","mm",0.35,0.9,100,NA,5.578
"3192","China Steels","65CS1300","mm",0.35,0.95,100,NA,6.096
"3193","China Steels","65CS1300","mm",0.35,1,100,NA,6.6139
"3194","China Steels","65CS1300","mm",0.35,0,200,NA,0
"3195","China Steels","65CS1300","mm",0.35,0.05,200,NA,0.0495
"3196","China Steels","65CS1300","mm",0.35,0.1,200,NA,0.2251
"3197","China Steels","65CS1300","mm",0.35,0.15,200,NA,0.5529
"3198","China Steels","65CS1300","mm",0.35,0.2,200,NA,0.9512
"3199","China Steels","65CS1300","mm",0.35,0.25,200,NA,1.4727
"3200","China Steels","65CS1300","mm",0.35,0.3,200,NA,2.0478
"3201","China Steels","65CS1300","mm",0.35,0.35,200,NA,2.6382
"3202","China Steels","65CS1300","mm",0.35,0.4,200,NA,3.3209
"3203","China Steels","65CS1300","mm",NA,0.45,200,NA,4.033
"3204","China Steels","65CS1300","mm",NA,0.5,200,NA,4.9257
"3205","China Steels","65CS1300","mm",NA,0.55,200,NA,6.0335
"3206","China Steels","65CS1300","mm",NA,0.6,200,NA,7.0499
"3207","China Steels","65CS1300","mm",NA,0.65,200,NA,8.0663
"3208","China Steels","65CS1300","mm",NA,0.7,200,NA,9.0828
"3209","China Steels","65CS1300","mm",NA,0.75,200,NA,10.6469
"3210","China Steels","65CS1300","mm",NA,0.8,200,NA,12.2434
"3211","China Steels","65CS1300","mm",NA,0.85,200,NA,13.7386
"3212","China Steels","65CS1300","mm",NA,0.9,200,NA,15.2338
"3213","China Steels","65CS1300","mm",NA,0.95,200,NA,16.729
"3214","China Steels","65CS1300","mm",NA,1,200,NA,18.2242
"3215","China Steels","65CS1300","mm",NA,0,400,NA,0
"3216","China Steels","65CS1300","mm",NA,0.05,400,NA,0.153
"3217","China Steels","65CS1300","mm",NA,0.1,400,NA,0.6394
"3218","China Steels","65CS1300","mm",NA,0.15,400,NA,1.3788
"3219","China Steels","65CS1300","mm",NA,0.2,400,NA,2.6107
"3220","China Steels","65CS1300","mm",NA,0.25,400,NA,3.8098
"3221","China Steels","65CS1300","mm",NA,0.3,400,NA,5.4446
"3222","China Steels","65CS1300","mm",NA,0.35,400,NA,7.0641
"3223","China Steels","65CS1300","mm",NA,0.4,400,NA,8.7448
"3224","China Steels","65CS1300","mm",NA,0.45,400,NA,10.8144
"3225","China Steels","65CS1300","mm",NA,0.5,400,NA,13.0105
"3226","China Steels","65CS1300","mm",NA,0.55,400,NA,15.5874
"3227","China Steels","65CS1300","mm",NA,0.6,400,NA,18.2404
"3228","China Steels","65CS1300","mm",NA,0.65,400,NA,21.8011
"3229","China Steels","65CS1300","mm",NA,0.7,400,NA,25.3618
"3230","China Steels","65CS1300","mm",NA,0.75,400,NA,29.1317
"3231","China Steels","65CS1300","mm",NA,0.8,400,NA,32.9169
"3232","China Steels","65CS1300","mm",NA,0.85,400,NA,37.4926
"3233","China Steels","65CS1300","mm",NA,0.9,400,NA,42.6714
"3234","China Steels","65CS1300","mm",NA,0.95,400,NA,47.8502
"3235","China Steels","65CS1300","mm",NA,1,400,NA,53.029
"3236","China Steels","65CS1300","mm",NA,0,1000,NA,0
"3237","China Steels","65CS1300","mm",NA,0.05,1000,NA,0.7456
"3238","China Steels","65CS1300","mm",NA,0.1,1000,NA,2.803
"3239","China Steels","65CS1300","mm",NA,0.15,1000,NA,6.0065
"3240","China Steels","65CS1300","mm",NA,0.2,1000,NA,10.312
"3241","China Steels","65CS1300","mm",NA,0.25,1000,NA,15.7995
"3242","China Steels","65CS1300","mm",NA,0.3,1000,NA,21.5251
"3243","China Steels","65CS1300","mm",NA,0.35,1000,NA,27.8523
"3244","China Steels","65CS1300","mm",NA,0.4,1000,NA,34.9048
"3245","China Steels","65CS1300","mm",NA,0.45,1000,NA,NA
"3246","China Steels","65CS1300","mm",NA,0.5,1000,NA,NA
"3247","China Steels","65CS1300","mm",NA,0.55,1000,NA,NA
"3248","China Steels","65CS1300","mm",NA,0.6,1000,NA,NA
"3249","China Steels","65CS1300","mm",NA,0.65,1000,NA,NA
"3250","China Steels","65CS1300","mm",NA,0.7,1000,NA,NA
"3251","China Steels","65CS1300","mm",NA,0.75,1000,NA,NA
"3252","China Steels","65CS1300","mm",NA,0.8,1000,NA,NA
"3253","China Steels","65CS1300","mm",NA,0.85,1000,NA,NA
"3254","China Steels","65CS1300","mm",NA,0.9,1000,NA,NA
"3255","China Steels","65CS1300","mm",NA,0.95,1000,NA,NA
"3256","China Steels","65CS1300","mm",NA,1,1000,NA,NA
"3257","China Steels","65CS1300","mm",NA,0,2000,NA,0
"3258","China Steels","65CS1300","mm",NA,0.05,2000,NA,2.4628
"3259","China Steels","65CS1300","mm",NA,0.1,2000,NA,8.8599
"3260","China Steels","65CS1300","mm",NA,0.15,2000,NA,17.171
"3261","China Steels","65CS1300","mm",NA,0.2,2000,NA,28.3553
"3262","China Steels","65CS1300","mm",NA,0.25,2000,NA,NA
"3263","China Steels","65CS1300","mm",NA,0.3,2000,NA,NA
"3264","China Steels","65CS1300","mm",NA,0.35,2000,NA,NA
"3265","China Steels","65CS1300","mm",NA,0.4,2000,NA,NA
"3266","China Steels","65CS1300","mm",NA,0.45,2000,NA,NA
"3267","China Steels","65CS1300","mm",NA,0.5,2000,NA,NA
"3268","China Steels","65CS1300","mm",NA,0.55,2000,NA,NA
"3269","China Steels","65CS1300","mm",NA,0.6,2000,NA,NA
"3270","China Steels","65CS1300","mm",NA,0.65,2000,NA,NA
"3271","China Steels","65CS1300","mm",NA,0.7,2000,NA,NA
"3272","China Steels","65CS1300","mm",NA,0.75,2000,NA,NA
"3273","China Steels","65CS1300","mm",NA,0.8,2000,NA,NA
"3274","China Steels","65CS1300","mm",NA,0.85,2000,NA,NA
"3275","China Steels","65CS1300","mm",NA,0.9,2000,NA,NA
"3276","China Steels","65CS1300","mm",NA,0.95,2000,NA,NA
"3277","China Steels","65CS1300","mm",NA,1,2000,NA,NA
"3278","China Steels","65CS1300","mm",NA,0,50,NA,0
"3279","China Steels","65CS1300","mm",NA,0.1,50,NA,0.0956
"3280","China Steels","65CS1300","mm",NA,0.2,50,NA,0.2166
"3281","China Steels","65CS1300","mm",NA,0.3,50,NA,0.4234
"3282","China Steels","65CS1300","mm",NA,0.4,50,NA,0.6917
"3283","China Steels","65CS1300","mm",NA,0.5,50,NA,1.0301
"3284","China Steels","65CS1300","mm",NA,0.6,50,NA,1.4016
"3285","China Steels","65CS1300","mm",NA,0.7,50,NA,1.7738
"3286","China Steels","65CS1300","mm",NA,0.8,50,NA,2.1857
"3287","China Steels","65CS1300","mm",NA,0.9,50,NA,2.6408
"3288","China Steels","65CS1300","mm",NA,1,50,NA,3.1733
"3289","China Steels","65CS1300","mm",NA,1.1,50,NA,3.7496
"3290","China Steels","65CS1300","mm",NA,1.2,50,NA,4.3202
"3291","China Steels","65CS1300","mm",NA,1.3,50,NA,5.0084
"3292","China Steels","65CS1300","mm",NA,1.4,50,NA,5.7968
"3293","China Steels","65CS1300","mm",NA,1.5,50,NA,6.6289
"3294","China Steels","65CS1300","mm",NA,1.6,50,NA,7.4954
"3295","China Steels","65CS1300","mm",NA,1.7,50,NA,8.33
"3296","China Steels","65CS1300","mm",NA,1.8,50,NA,9.0654
"3297","China Steels","65CS1300","mm",NA,1.9,50,NA,10.1009
"3298","China Steels","65CS1300","mm",NA,0,60,NA,0
"3299","China Steels","65CS1300","mm",NA,0.1,60,NA,0.1394
"3300","China Steels","65CS1300","mm",NA,0.2,60,NA,0.2816
"3301","China Steels","65CS1300","mm",NA,0.3,60,NA,0.5461
"3302","China Steels","65CS1300","mm",NA,0.4,60,NA,0.913
"3303","China Steels","65CS1300","mm",NA,0.5,60,NA,1.3093
"3304","China Steels","65CS1300","mm",NA,0.6,60,NA,1.7081
"3305","China Steels","65CS1300","mm",NA,0.7,60,NA,2.2034
"3306","China Steels","65CS1300","mm",NA,0.8,60,NA,2.7439
"3307","China Steels","65CS1300","mm",NA,0.9,60,NA,3.4001
"3308","China Steels","65CS1300","mm",NA,1,60,NA,4.1034
"3309","China Steels","65CS1300","mm",NA,1.1,60,NA,4.7942
"3310","China Steels","65CS1300","mm",NA,1.2,60,NA,5.6312
"3311","China Steels","65CS1300","mm",NA,1.3,60,NA,6.4514
"3312","China Steels","65CS1300","mm",NA,1.4,60,NA,7.4041
"3313","China Steels","65CS1300","mm",NA,1.5,60,NA,8.5052
"3314","China Steels","65CS1300","mm",NA,1.6,60,NA,9.5683
"3315","China Steels","65CS1300","mm",NA,1.7,60,NA,10.6375
"3316","China Steels","65CS1300","mm",NA,1.8,60,NA,11.7287
"3317","China Steels","65CS1300","mm",NA,1.9,60,NA,12.7204
"3318","Thyssenkrupp","8050","mm",NA,0,50,NA,0
"3319","Thyssenkrupp","8050","mm",NA,0.1,50,NA,0.1368
"3320","Thyssenkrupp","8050","mm",NA,0.2,50,NA,0.2736
"3321","Thyssenkrupp","8050","mm",NA,0.3,50,NA,0.4104
"3322","Thyssenkrupp","8050","mm",NA,0.4,50,NA,0.5471
"3323","Thyssenkrupp","8050","mm",NA,0.5,50,NA,0.8441
"3324","Thyssenkrupp","8050","mm",NA,0.6,50,NA,1.122
"3325","Thyssenkrupp","8050","mm",NA,0.7,50,NA,1.4175
"3326","Thyssenkrupp","8050","mm",NA,0.8,50,NA,1.7464
"3327","Thyssenkrupp","8050","mm",NA,0.9,50,NA,2.0968
"3328","Thyssenkrupp","8050","mm",NA,1,50,NA,2.4612
"3329","Thyssenkrupp","8050","mm",NA,1.1,50,NA,2.8762
"3330","Thyssenkrupp","8050","mm",NA,1.2,50,NA,3.3846
